employeeId;LT020001;LT020022;LT020024;LT020021;LT020008;LT020023;LT020019;LT020018;LT020004;LT020009;LT000003;LT020089;LT020025;LT020026;Sum
LT03186;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03186;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03188;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03188;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03225;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03225;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03263;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03263;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03264;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03264;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03266;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03266;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03267;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03267;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03269;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03269;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03278;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03278;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03287;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03287;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03289;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03289;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03299;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03299;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03300;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03312;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03312;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03327;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03336;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03336;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03347;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03347;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03386;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03386;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03405;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03405;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03435;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03435;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03449;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03449;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03465;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03467;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03467;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03497;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03497;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03499;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03499;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03508;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03508;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03559;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03559;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03585;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03585;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03592;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03592;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03605;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03605;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03614;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03614;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03616;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03616;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03633;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03633;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03635;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03660;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03660;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03676;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03676;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03683;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03683;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03690;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03690;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03691;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03691;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03698;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03698;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03702;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03702;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03710;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03710;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03731;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03731;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03734;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03734;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03743;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03743;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03744;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03744;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03745;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03745;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03747;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03747;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03750;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03750;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03751;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03751;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03759;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03759;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03761;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03761;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03774;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03775;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03776;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03783;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03784;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03785;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03789;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03797;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03815;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03831;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03832;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03836;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03840;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03842;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03851;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00158;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00362;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00362;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00474;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00474;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00580;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00602;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00602;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00604;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00652;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00706;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT00706;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT00737;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00737;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00788;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00788;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01108;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01123;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01123;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01491;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02545;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02545;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02549;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT02549;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT02554;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02554;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02560;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02570;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02570;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02585;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02591;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02619;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02658;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02658;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02714;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03063;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03271;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03402;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03425;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03425;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03516;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03602;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03602;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03778;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00111;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00614;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00741;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00968;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01179;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01179;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01476;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02576;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02576;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02580;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02612;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02716;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02716;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02993;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02993;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03044;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03044;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03073;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03078;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03078;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03493;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03493;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03811;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00095;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00095;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00214;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00231;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00231;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00233;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00261;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00261;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00265;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00279;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT00279;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT00400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00400;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00428;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00428;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00460;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00460;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00486;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00492;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00492;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00510;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00520;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00535;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00540;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00540;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00557;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00557;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00566;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00567;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00567;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00571;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00655;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00678;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00709;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT00709;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT00713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00713;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00735;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00793;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT00793;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT00856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00856;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00930;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01039;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT01039;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT01040;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT01040;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT01100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01100;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01106;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01868;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT01868;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT01870;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01870;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01960;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02028;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02028;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02274;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02278;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02278;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02555;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT02555;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT02578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02578;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02616;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT02616;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT02626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02626;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02643;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02670;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02707;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT02707;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT02709;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT02709;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT02711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02711;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02712;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02712;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02713;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT02713;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT02941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02941;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02968;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02968;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03135;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03135;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03184;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03184;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03233;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT03233;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT03242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03242;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03282;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03381;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03429;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03431;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03431;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03432;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT03440;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03440;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03490;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"LT03490;0;0;0;10;0;0;0;0;0;0;0;0;0;0"
LT03492;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT03492;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT03603;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT03603;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT03669;0;0;0;8;0;0;0;0;0;0;0;0;0;0;"LT03669;0;0;0;8;0;0;0;0;0;0;0;0;0;0"
LT03693;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT03693;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT03795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT03795;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00062;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT00062;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT00181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00181;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00221;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00221;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00288;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00288;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00454;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00561;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT00561;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT00635;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT00635;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT00790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00790;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00869;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT00869;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT00900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT00900;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT00927;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT00927;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT01069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01069;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01117;0;0;0;12;0;0;0;0;0;0;0;0;0;0;"LT01117;0;0;0;12;0;0;0;0;0;0;0;0;0;0"
LT01124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01124;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01170;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01298;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01298;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT01811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT01811;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT01978;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT01978;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02041;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02041;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02275;0;0;0;6;0;0;0;0;0;0;0;0;0;0;"LT02275;0;0;0;6;0;0;0;0;0;0;0;0;0;0"
LT02537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02537;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
LT02633;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"LT02633;0;0;0;4;0;0;0;0;0;0;0;0;0;0"
LT02640;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"LT02640;0;0;0;2;0;0;0;0;0;0;0;0;0;0"
LT02708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LT02708;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
